"Stock","Year","Length","CatchNo"
"WHB_GSA22",1994,75,0
"WHB_GSA22",1994,80,0
"WHB_GSA22",1994,85,0
"WHB_GSA22",1994,90,0
"WHB_GSA22",1994,95,0
"WHB_GSA22",1994,100,0
"WHB_GSA22",1994,105,0
"WHB_GSA22",1994,110,0.14
"WHB_GSA22",1994,115,0.14
"WHB_GSA22",1994,120,0
"WHB_GSA22",1994,125,0
"WHB_GSA22",1994,130,3.56
"WHB_GSA22",1994,135,0
"WHB_GSA22",1994,140,15.3
"WHB_GSA22",1994,145,0
"WHB_GSA22",1994,150,75.82
"WHB_GSA22",1994,155,0.14
"WHB_GSA22",1994,160,46.08
"WHB_GSA22",1994,165,0
"WHB_GSA22",1994,170,14.6
"WHB_GSA22",1994,175,0.14
"WHB_GSA22",1994,180,23.24
"WHB_GSA22",1994,185,0.28
"WHB_GSA22",1994,190,15.3
"WHB_GSA22",1994,195,2.38
"WHB_GSA22",1994,200,18.58
"WHB_GSA22",1994,205,4.92
"WHB_GSA22",1994,210,9.09
"WHB_GSA22",1994,215,16.35
"WHB_GSA22",1994,220,10.42
"WHB_GSA22",1994,225,17.94
"WHB_GSA22",1994,230,15.14
"WHB_GSA22",1994,235,35.05
"WHB_GSA22",1994,240,20.44
"WHB_GSA22",1994,245,11.25
"WHB_GSA22",1994,250,10.26
"WHB_GSA22",1994,255,6.33
"WHB_GSA22",1994,260,9.07
"WHB_GSA22",1994,265,3.29
"WHB_GSA22",1994,270,3.85
"WHB_GSA22",1994,275,0.41
"WHB_GSA22",1994,280,0.55
"WHB_GSA22",1994,285,0.21
"WHB_GSA22",1994,290,0.94
"WHB_GSA22",1994,295,0.21
"WHB_GSA22",1994,300,0.89
"WHB_GSA22",1994,305,0.41
"WHB_GSA22",1994,310,0.41
"WHB_GSA22",1994,315,0.41
"WHB_GSA22",1994,320,0.34
"WHB_GSA22",1994,325,0
"WHB_GSA22",1994,330,0.21
"WHB_GSA22",1994,335,0
"WHB_GSA22",1994,340,0
"WHB_GSA22",1994,345,0.21
"WHB_GSA22",1994,350,0
"WHB_GSA22",1994,355,0
"WHB_GSA22",1994,360,0
"WHB_GSA22",1994,365,0
"WHB_GSA22",1994,370,0
"WHB_GSA22",1994,375,0
"WHB_GSA22",1994,380,0
"WHB_GSA22",1994,385,0
"WHB_GSA22",1994,390,0
"WHB_GSA22",1994,395,0
"WHB_GSA22",1994,400,0
"WHB_GSA22",1994,405,0
"WHB_GSA22",1994,410,0
"WHB_GSA22",1994,415,0
"WHB_GSA22",1995,35,0
"WHB_GSA22",1995,40,0
"WHB_GSA22",1995,45,0
"WHB_GSA22",1995,50,0
"WHB_GSA22",1995,55,0
"WHB_GSA22",1995,60,0
"WHB_GSA22",1995,65,0
"WHB_GSA22",1995,70,0
"WHB_GSA22",1995,75,0
"WHB_GSA22",1995,80,7.9
"WHB_GSA22",1995,85,0
"WHB_GSA22",1995,90,0
"WHB_GSA22",1995,95,0.43
"WHB_GSA22",1995,100,15.9
"WHB_GSA22",1995,105,5.32
"WHB_GSA22",1995,110,6.71
"WHB_GSA22",1995,115,55.51
"WHB_GSA22",1995,120,123.67
"WHB_GSA22",1995,125,87.27
"WHB_GSA22",1995,130,131.21
"WHB_GSA22",1995,135,111.77
"WHB_GSA22",1995,140,17.67
"WHB_GSA22",1995,145,0.57
"WHB_GSA22",1995,150,0.67
"WHB_GSA22",1995,155,0.29
"WHB_GSA22",1995,160,0.19
"WHB_GSA22",1995,165,0.38
"WHB_GSA22",1995,170,0.1
"WHB_GSA22",1995,175,0
"WHB_GSA22",1995,180,0.87
"WHB_GSA22",1995,185,0.43
"WHB_GSA22",1995,190,3.9
"WHB_GSA22",1995,195,7.01
"WHB_GSA22",1995,200,8.11
"WHB_GSA22",1995,205,7.87
"WHB_GSA22",1995,210,7.04
"WHB_GSA22",1995,215,3.58
"WHB_GSA22",1995,220,4.64
"WHB_GSA22",1995,225,7.89
"WHB_GSA22",1995,230,6.31
"WHB_GSA22",1995,235,5.64
"WHB_GSA22",1995,240,4.1
"WHB_GSA22",1995,245,3.63
"WHB_GSA22",1995,250,4.04
"WHB_GSA22",1995,255,1.9
"WHB_GSA22",1995,260,2.75
"WHB_GSA22",1995,265,3.95
"WHB_GSA22",1995,270,2.07
"WHB_GSA22",1995,275,1.43
"WHB_GSA22",1995,280,1.88
"WHB_GSA22",1995,285,1.31
"WHB_GSA22",1995,290,2.26
"WHB_GSA22",1995,295,1.69
"WHB_GSA22",1995,300,1.41
"WHB_GSA22",1995,305,1.19
"WHB_GSA22",1995,310,0.48
"WHB_GSA22",1995,315,0.43
"WHB_GSA22",1995,320,0.45
"WHB_GSA22",1995,325,0.45
"WHB_GSA22",1995,330,0.1
"WHB_GSA22",1995,335,0
"WHB_GSA22",1995,340,0.36
"WHB_GSA22",1995,345,0.1
"WHB_GSA22",1995,350,0
"WHB_GSA22",1995,355,0.1
"WHB_GSA22",1995,360,0.1
"WHB_GSA22",1995,365,0
"WHB_GSA22",1995,370,0
"WHB_GSA22",1995,375,0
"WHB_GSA22",1995,380,0
"WHB_GSA22",1995,385,0.1
"WHB_GSA22",1995,390,0
"WHB_GSA22",1995,395,0
"WHB_GSA22",1995,400,0
"WHB_GSA22",1995,405,0
"WHB_GSA22",1995,410,0
"WHB_GSA22",1995,415,0
"WHB_GSA22",1996,35,0
"WHB_GSA22",1996,40,0.73
"WHB_GSA22",1996,45,0
"WHB_GSA22",1996,50,0
"WHB_GSA22",1996,55,0.73
"WHB_GSA22",1996,60,0
"WHB_GSA22",1996,65,0.38
"WHB_GSA22",1996,70,0
"WHB_GSA22",1996,75,1.22
"WHB_GSA22",1996,80,1.88
"WHB_GSA22",1996,85,75.2
"WHB_GSA22",1996,90,66.22
"WHB_GSA22",1996,95,200.37
"WHB_GSA22",1996,100,125.07
"WHB_GSA22",1996,105,68.78
"WHB_GSA22",1996,110,97.68
"WHB_GSA22",1996,115,57.48
"WHB_GSA22",1996,120,60.13
"WHB_GSA22",1996,125,35.95
"WHB_GSA22",1996,130,31.15
"WHB_GSA22",1996,135,111.95
"WHB_GSA22",1996,140,211.76
"WHB_GSA22",1996,145,265.92
"WHB_GSA22",1996,150,270.66
"WHB_GSA22",1996,155,197.22
"WHB_GSA22",1996,160,101.88
"WHB_GSA22",1996,165,70.22
"WHB_GSA22",1996,170,104.13
"WHB_GSA22",1996,175,72.72
"WHB_GSA22",1996,180,48.49
"WHB_GSA22",1996,185,48.22
"WHB_GSA22",1996,190,30.73
"WHB_GSA22",1996,195,18.12
"WHB_GSA22",1996,200,19.19
"WHB_GSA22",1996,205,0.36
"WHB_GSA22",1996,210,3.9
"WHB_GSA22",1996,215,22.77
"WHB_GSA22",1996,220,10.01
"WHB_GSA22",1996,225,17.05
"WHB_GSA22",1996,230,25.33
"WHB_GSA22",1996,235,22.68
"WHB_GSA22",1996,240,19.78
"WHB_GSA22",1996,245,20.68
"WHB_GSA22",1996,250,16.09
"WHB_GSA22",1996,255,16.73
"WHB_GSA22",1996,260,17.14
"WHB_GSA22",1996,265,9.04
"WHB_GSA22",1996,270,6.51
"WHB_GSA22",1996,275,7.15
"WHB_GSA22",1996,280,5.88
"WHB_GSA22",1996,285,3.41
"WHB_GSA22",1996,290,2.14
"WHB_GSA22",1996,295,2.52
"WHB_GSA22",1996,300,0.46
"WHB_GSA22",1996,305,0.7
"WHB_GSA22",1996,310,1.79
"WHB_GSA22",1996,315,0.47
"WHB_GSA22",1996,320,0.47
"WHB_GSA22",1996,325,0.83
"WHB_GSA22",1996,330,0.19
"WHB_GSA22",1996,335,0.23
"WHB_GSA22",1996,340,0.67
"WHB_GSA22",1996,345,0
"WHB_GSA22",1996,350,0
"WHB_GSA22",1996,355,0
"WHB_GSA22",1996,360,0
"WHB_GSA22",1996,365,0.2
"WHB_GSA22",1996,370,0
"WHB_GSA22",1996,375,0
"WHB_GSA22",1996,380,0
"WHB_GSA22",1996,385,0
"WHB_GSA22",1996,390,0
"WHB_GSA22",1996,395,0
"WHB_GSA22",1996,400,0
"WHB_GSA22",1996,405,0
"WHB_GSA22",1996,410,0
"WHB_GSA22",1996,415,0
"WHB_GSA22",1997,85,1.76
"WHB_GSA22",1997,90,1.59
"WHB_GSA22",1997,95,1.18
"WHB_GSA22",1997,100,1.18
"WHB_GSA22",1997,105,3.86
"WHB_GSA22",1997,110,2.12
"WHB_GSA22",1997,115,7.47
"WHB_GSA22",1997,120,6.02
"WHB_GSA22",1997,125,8.67
"WHB_GSA22",1997,130,17.34
"WHB_GSA22",1997,135,16.12
"WHB_GSA22",1997,140,19.46
"WHB_GSA22",1997,145,24.49
"WHB_GSA22",1997,150,30.33
"WHB_GSA22",1997,155,19.61
"WHB_GSA22",1997,160,18.25
"WHB_GSA22",1997,165,13.02
"WHB_GSA22",1997,170,18.18
"WHB_GSA22",1997,175,12.64
"WHB_GSA22",1997,180,9.92
"WHB_GSA22",1997,185,7.81
"WHB_GSA22",1997,190,4.45
"WHB_GSA22",1997,195,2.28
"WHB_GSA22",1997,200,13.99
"WHB_GSA22",1997,205,15.64
"WHB_GSA22",1997,210,14.31
"WHB_GSA22",1997,215,18.99
"WHB_GSA22",1997,220,18.76
"WHB_GSA22",1997,225,20.4
"WHB_GSA22",1997,230,22.56
"WHB_GSA22",1997,235,22.11
"WHB_GSA22",1997,240,17.16
"WHB_GSA22",1997,245,12.2
"WHB_GSA22",1997,250,14.1
"WHB_GSA22",1997,255,5.55
"WHB_GSA22",1997,260,6.12
"WHB_GSA22",1997,265,6.61
"WHB_GSA22",1997,270,7.99
"WHB_GSA22",1997,275,5.13
"WHB_GSA22",1997,280,3.83
"WHB_GSA22",1997,285,2.08
"WHB_GSA22",1997,290,2.02
"WHB_GSA22",1997,295,5.22
"WHB_GSA22",1997,300,4.51
"WHB_GSA22",1997,305,2.08
"WHB_GSA22",1997,310,0.49
"WHB_GSA22",1997,315,0.3
"WHB_GSA22",1997,320,1.13
"WHB_GSA22",1997,325,2.16
"WHB_GSA22",1997,330,0.73
"WHB_GSA22",1997,335,0.6
"WHB_GSA22",1997,340,0.24
"WHB_GSA22",1997,345,0.24
"WHB_GSA22",1997,350,0.26
"WHB_GSA22",1997,355,0
"WHB_GSA22",1997,360,0.92
"WHB_GSA22",1997,365,1
"WHB_GSA22",1997,370,0.72
"WHB_GSA22",1997,375,0.51
"WHB_GSA22",1997,380,0.26
"WHB_GSA22",1997,385,0
"WHB_GSA22",1997,390,0
"WHB_GSA22",1997,395,0
"WHB_GSA22",1997,400,0
"WHB_GSA22",1997,405,0
"WHB_GSA22",1997,410,0
"WHB_GSA22",1997,415,0
"WHB_GSA22",1998,35,0
"WHB_GSA22",1998,40,0
"WHB_GSA22",1998,45,0
"WHB_GSA22",1998,50,0
"WHB_GSA22",1998,55,0
"WHB_GSA22",1998,60,0.37
"WHB_GSA22",1998,65,0
"WHB_GSA22",1998,70,1.53
"WHB_GSA22",1998,75,3.92
"WHB_GSA22",1998,80,5.88
"WHB_GSA22",1998,85,4.49
"WHB_GSA22",1998,90,1.95
"WHB_GSA22",1998,95,1.27
"WHB_GSA22",1998,100,1.63
"WHB_GSA22",1998,105,1.66
"WHB_GSA22",1998,110,2.53
"WHB_GSA22",1998,115,4.12
"WHB_GSA22",1998,120,6.86
"WHB_GSA22",1998,125,10.12
"WHB_GSA22",1998,130,4.89
"WHB_GSA22",1998,135,5.66
"WHB_GSA22",1998,140,6.99
"WHB_GSA22",1998,145,5.96
"WHB_GSA22",1998,150,4.66
"WHB_GSA22",1998,155,6.93
"WHB_GSA22",1998,160,9.69
"WHB_GSA22",1998,165,4.58
"WHB_GSA22",1998,170,3.83
"WHB_GSA22",1998,175,6.59
"WHB_GSA22",1998,180,2.14
"WHB_GSA22",1998,185,1.14
"WHB_GSA22",1998,190,1.78
"WHB_GSA22",1998,195,2.12
"WHB_GSA22",1998,200,2.17
"WHB_GSA22",1998,205,3.02
"WHB_GSA22",1998,210,4.5
"WHB_GSA22",1998,215,6.49
"WHB_GSA22",1998,220,8.48
"WHB_GSA22",1998,225,7.81
"WHB_GSA22",1998,230,7.52
"WHB_GSA22",1998,235,11.56
"WHB_GSA22",1998,240,10.98
"WHB_GSA22",1998,245,20.73
"WHB_GSA22",1998,250,13.25
"WHB_GSA22",1998,255,19.62
"WHB_GSA22",1998,260,20
"WHB_GSA22",1998,265,18.34
"WHB_GSA22",1998,270,6.09
"WHB_GSA22",1998,275,11.38
"WHB_GSA22",1998,280,6.24
"WHB_GSA22",1998,285,4.9
"WHB_GSA22",1998,290,4.83
"WHB_GSA22",1998,295,4.25
"WHB_GSA22",1998,300,3.01
"WHB_GSA22",1998,305,2.05
"WHB_GSA22",1998,310,1.22
"WHB_GSA22",1998,315,2.81
"WHB_GSA22",1998,320,2.46
"WHB_GSA22",1998,325,1.89
"WHB_GSA22",1998,330,2
"WHB_GSA22",1998,335,0.65
"WHB_GSA22",1998,340,0.33
"WHB_GSA22",1998,345,0.65
"WHB_GSA22",1998,350,0
"WHB_GSA22",1998,355,0
"WHB_GSA22",1998,360,0
"WHB_GSA22",1998,365,0.5
"WHB_GSA22",1998,370,0
"WHB_GSA22",1998,375,0.43
"WHB_GSA22",1998,380,0
"WHB_GSA22",1998,385,1.26
"WHB_GSA22",1998,390,0
"WHB_GSA22",1998,395,0
"WHB_GSA22",1998,400,0
"WHB_GSA22",1998,405,0
"WHB_GSA22",1998,410,0
"WHB_GSA22",1998,415,0.5
"WHB_GSA22",1999,35,0
"WHB_GSA22",1999,40,0
"WHB_GSA22",1999,45,0
"WHB_GSA22",1999,50,0
"WHB_GSA22",1999,55,0
"WHB_GSA22",1999,60,0
"WHB_GSA22",1999,65,0
"WHB_GSA22",1999,70,0
"WHB_GSA22",1999,75,0
"WHB_GSA22",1999,80,0
"WHB_GSA22",1999,85,0
"WHB_GSA22",1999,90,0
"WHB_GSA22",1999,95,0
"WHB_GSA22",1999,100,0
"WHB_GSA22",1999,105,0
"WHB_GSA22",1999,110,0
"WHB_GSA22",1999,115,0
"WHB_GSA22",1999,120,147.59
"WHB_GSA22",1999,125,221.39
"WHB_GSA22",1999,130,442.78
"WHB_GSA22",1999,135,295.49
"WHB_GSA22",1999,140,516.58
"WHB_GSA22",1999,145,221.67
"WHB_GSA22",1999,150,664.45
"WHB_GSA22",1999,155,221.96
"WHB_GSA22",1999,160,590.52
"WHB_GSA22",1999,165,148.16
"WHB_GSA22",1999,170,147.88
"WHB_GSA22",1999,175,73.8
"WHB_GSA22",1999,180,0
"WHB_GSA22",1999,185,0
"WHB_GSA22",1999,190,0
"WHB_GSA22",1999,195,0
"WHB_GSA22",1999,200,0
"WHB_GSA22",1999,205,0
"WHB_GSA22",1999,210,0
"WHB_GSA22",1999,215,0
"WHB_GSA22",1999,220,0.77
"WHB_GSA22",1999,225,0.14
"WHB_GSA22",1999,230,0.68
"WHB_GSA22",1999,235,0.68
"WHB_GSA22",1999,240,1.51
"WHB_GSA22",1999,245,0.39
"WHB_GSA22",1999,250,1.12
"WHB_GSA22",1999,255,1.3
"WHB_GSA22",1999,260,0.59
"WHB_GSA22",1999,265,1.28
"WHB_GSA22",1999,270,1.98
"WHB_GSA22",1999,275,1.54
"WHB_GSA22",1999,280,1.79
"WHB_GSA22",1999,285,1.63
"WHB_GSA22",1999,290,1.47
"WHB_GSA22",1999,295,0.77
"WHB_GSA22",1999,300,0.69
"WHB_GSA22",1999,305,0.88
"WHB_GSA22",1999,310,0.44
"WHB_GSA22",1999,315,0.34
"WHB_GSA22",1999,320,0.88
"WHB_GSA22",1999,325,1.02
"WHB_GSA22",1999,330,0
"WHB_GSA22",1999,335,0
"WHB_GSA22",1999,340,0
"WHB_GSA22",1999,345,0
"WHB_GSA22",1999,350,0
"WHB_GSA22",1999,355,0
"WHB_GSA22",1999,360,0
"WHB_GSA22",1999,365,0
"WHB_GSA22",1999,370,0
"WHB_GSA22",1999,375,0
"WHB_GSA22",1999,380,0
"WHB_GSA22",1999,385,0
"WHB_GSA22",1999,390,0
"WHB_GSA22",1999,395,0
"WHB_GSA22",1999,400,0
"WHB_GSA22",1999,405,0
"WHB_GSA22",1999,410,0
"WHB_GSA22",1999,415,0
"WHB_GSA22",2000,35,0
"WHB_GSA22",2000,40,0
"WHB_GSA22",2000,45,0
"WHB_GSA22",2000,50,0
"WHB_GSA22",2000,55,0
"WHB_GSA22",2000,60,0
"WHB_GSA22",2000,65,0
"WHB_GSA22",2000,70,0
"WHB_GSA22",2000,75,0
"WHB_GSA22",2000,80,0
"WHB_GSA22",2000,85,0
"WHB_GSA22",2000,90,0
"WHB_GSA22",2000,95,0
"WHB_GSA22",2000,100,1.36
"WHB_GSA22",2000,105,0
"WHB_GSA22",2000,110,0.55
"WHB_GSA22",2000,115,0.71
"WHB_GSA22",2000,120,3.21
"WHB_GSA22",2000,125,241.75
"WHB_GSA22",2000,130,502.91
"WHB_GSA22",2000,135,278.35
"WHB_GSA22",2000,140,1213.17
"WHB_GSA22",2000,145,740.29
"WHB_GSA22",2000,150,893.09
"WHB_GSA22",2000,155,981.17
"WHB_GSA22",2000,160,940.37
"WHB_GSA22",2000,165,281.53
"WHB_GSA22",2000,170,512.19
"WHB_GSA22",2000,175,14.52
"WHB_GSA22",2000,180,23.38
"WHB_GSA22",2000,185,9.15
"WHB_GSA22",2000,190,4.51
"WHB_GSA22",2000,195,5.14
"WHB_GSA22",2000,200,13.47
"WHB_GSA22",2000,205,1.19
"WHB_GSA22",2000,210,14.93
"WHB_GSA22",2000,215,6.98
"WHB_GSA22",2000,220,7.05
"WHB_GSA22",2000,225,12.07
"WHB_GSA22",2000,230,6.23
"WHB_GSA22",2000,235,11.61
"WHB_GSA22",2000,240,4.46
"WHB_GSA22",2000,245,6.87
"WHB_GSA22",2000,250,6.31
"WHB_GSA22",2000,255,4.14
"WHB_GSA22",2000,260,3.12
"WHB_GSA22",2000,265,1.96
"WHB_GSA22",2000,270,2.53
"WHB_GSA22",2000,275,1.61
"WHB_GSA22",2000,280,0.86
"WHB_GSA22",2000,285,1.64
"WHB_GSA22",2000,290,0.4
"WHB_GSA22",2000,295,1.81
"WHB_GSA22",2000,300,1.89
"WHB_GSA22",2000,305,0.7
"WHB_GSA22",2000,310,0.4
"WHB_GSA22",2000,315,0.4
"WHB_GSA22",2000,320,0
"WHB_GSA22",2000,325,0.89
"WHB_GSA22",2000,330,0
"WHB_GSA22",2000,335,0
"WHB_GSA22",2000,340,0
"WHB_GSA22",2000,345,0
"WHB_GSA22",2000,350,0
"WHB_GSA22",2000,355,0
"WHB_GSA22",2000,360,0
"WHB_GSA22",2000,365,0
"WHB_GSA22",2000,370,0
"WHB_GSA22",2000,375,0
"WHB_GSA22",2000,380,0
"WHB_GSA22",2000,385,0.22
"WHB_GSA22",2000,390,0.4
"WHB_GSA22",2000,395,0
"WHB_GSA22",2000,400,0
"WHB_GSA22",2000,405,0
"WHB_GSA22",2000,410,0
"WHB_GSA22",2000,415,0
"WHB_GSA22",2001,35,0
"WHB_GSA22",2001,40,0
"WHB_GSA22",2001,45,0
"WHB_GSA22",2001,50,0
"WHB_GSA22",2001,55,0
"WHB_GSA22",2001,60,0.36
"WHB_GSA22",2001,65,0
"WHB_GSA22",2001,70,0
"WHB_GSA22",2001,75,0
"WHB_GSA22",2001,80,0
"WHB_GSA22",2001,85,0
"WHB_GSA22",2001,90,0
"WHB_GSA22",2001,95,0.36
"WHB_GSA22",2001,100,0.36
"WHB_GSA22",2001,105,0.87
"WHB_GSA22",2001,110,2.94
"WHB_GSA22",2001,115,2.04
"WHB_GSA22",2001,120,4.23
"WHB_GSA22",2001,125,1.62
"WHB_GSA22",2001,130,2.07
"WHB_GSA22",2001,135,6.46
"WHB_GSA22",2001,140,12
"WHB_GSA22",2001,145,1.06
"WHB_GSA22",2001,150,1.36
"WHB_GSA22",2001,155,0.75
"WHB_GSA22",2001,160,20.12
"WHB_GSA22",2001,165,49.69
"WHB_GSA22",2001,170,49.69
"WHB_GSA22",2001,175,64.41
"WHB_GSA22",2001,180,44.59
"WHB_GSA22",2001,185,4.95
"WHB_GSA22",2001,190,9.91
"WHB_GSA22",2001,195,5.23
"WHB_GSA22",2001,200,10.2
"WHB_GSA22",2001,205,0.15
"WHB_GSA22",2001,210,6.3
"WHB_GSA22",2001,215,1.86
"WHB_GSA22",2001,220,4.69
"WHB_GSA22",2001,225,1.09
"WHB_GSA22",2001,230,2.14
"WHB_GSA22",2001,235,1.56
"WHB_GSA22",2001,240,3.55
"WHB_GSA22",2001,245,3.34
"WHB_GSA22",2001,250,3.49
"WHB_GSA22",2001,255,1.18
"WHB_GSA22",2001,260,1.17
"WHB_GSA22",2001,265,0.82
"WHB_GSA22",2001,270,1.46
"WHB_GSA22",2001,275,0.51
"WHB_GSA22",2001,280,0.59
"WHB_GSA22",2001,285,0
"WHB_GSA22",2001,290,0.4
"WHB_GSA22",2001,295,0.28
"WHB_GSA22",2001,300,1.54
"WHB_GSA22",2001,305,0.15
"WHB_GSA22",2001,310,0.15
"WHB_GSA22",2001,315,0.35
"WHB_GSA22",2001,320,0
"WHB_GSA22",2001,325,0.49
"WHB_GSA22",2001,330,0
"WHB_GSA22",2001,335,0
"WHB_GSA22",2001,340,0
"WHB_GSA22",2001,345,0.64
"WHB_GSA22",2001,350,0
"WHB_GSA22",2001,355,0.35
"WHB_GSA22",2001,360,0
"WHB_GSA22",2001,365,0
"WHB_GSA22",2001,370,0
"WHB_GSA22",2001,375,0
"WHB_GSA22",2001,380,0
"WHB_GSA22",2001,385,0
"WHB_GSA22",2001,390,0
"WHB_GSA22",2001,395,0
"WHB_GSA22",2001,400,0
"WHB_GSA22",2001,405,0
"WHB_GSA22",2001,410,0
"WHB_GSA22",2001,415,0
"WHB_GSA22",2003,35,0.48
"WHB_GSA22",2003,40,0.97
"WHB_GSA22",2003,45,1.93
"WHB_GSA22",2003,50,0.48
"WHB_GSA22",2003,55,1.93
"WHB_GSA22",2003,60,0
"WHB_GSA22",2003,65,0
"WHB_GSA22",2003,70,0.48
"WHB_GSA22",2003,75,0.4
"WHB_GSA22",2003,80,0
"WHB_GSA22",2003,85,0.4
"WHB_GSA22",2003,90,0
"WHB_GSA22",2003,95,0
"WHB_GSA22",2003,100,0.77
"WHB_GSA22",2003,105,0
"WHB_GSA22",2003,110,31.61
"WHB_GSA22",2003,115,2.68
"WHB_GSA22",2003,120,42.87
"WHB_GSA22",2003,125,158.63
"WHB_GSA22",2003,130,131.46
"WHB_GSA22",2003,135,122.36
"WHB_GSA22",2003,140,143.42
"WHB_GSA22",2003,145,199.12
"WHB_GSA22",2003,150,155.32
"WHB_GSA22",2003,155,84.75
"WHB_GSA22",2003,160,43.15
"WHB_GSA22",2003,165,94.22
"WHB_GSA22",2003,170,14.6
"WHB_GSA22",2003,175,1.72
"WHB_GSA22",2003,180,1.27
"WHB_GSA22",2003,185,1.46
"WHB_GSA22",2003,190,1.83
"WHB_GSA22",2003,195,34.57
"WHB_GSA22",2003,200,10.31
"WHB_GSA22",2003,205,27.39
"WHB_GSA22",2003,210,41.78
"WHB_GSA22",2003,215,131.6
"WHB_GSA22",2003,220,188.3
"WHB_GSA22",2003,225,129.78
"WHB_GSA22",2003,230,116.02
"WHB_GSA22",2003,235,139.63
"WHB_GSA22",2003,240,39.99
"WHB_GSA22",2003,245,31.83
"WHB_GSA22",2003,250,26.34
"WHB_GSA22",2003,255,20.44
"WHB_GSA22",2003,260,12.3
"WHB_GSA22",2003,265,5.7
"WHB_GSA22",2003,270,3.41
"WHB_GSA22",2003,275,3.44
"WHB_GSA22",2003,280,10.34
"WHB_GSA22",2003,285,7.87
"WHB_GSA22",2003,290,0.64
"WHB_GSA22",2003,295,1.34
"WHB_GSA22",2003,300,0
"WHB_GSA22",2003,305,1.33
"WHB_GSA22",2003,310,0
"WHB_GSA22",2003,315,1
"WHB_GSA22",2003,320,0
"WHB_GSA22",2003,325,0
"WHB_GSA22",2003,330,0
"WHB_GSA22",2003,335,0
"WHB_GSA22",2003,340,0
"WHB_GSA22",2003,345,0.36
"WHB_GSA22",2003,350,0
"WHB_GSA22",2003,355,0
"WHB_GSA22",2003,360,0
"WHB_GSA22",2003,365,0
"WHB_GSA22",2003,370,0
"WHB_GSA22",2003,375,0
"WHB_GSA22",2003,380,0
"WHB_GSA22",2003,385,0
"WHB_GSA22",2003,390,0
"WHB_GSA22",2003,395,0
"WHB_GSA22",2003,400,0
"WHB_GSA22",2003,405,0
"WHB_GSA22",2003,410,0
"WHB_GSA22",2003,415,0
"WHB_GSA22",2004,35,0
"WHB_GSA22",2004,40,0
"WHB_GSA22",2004,45,0
"WHB_GSA22",2004,50,0
"WHB_GSA22",2004,55,0
"WHB_GSA22",2004,60,0
"WHB_GSA22",2004,65,0
"WHB_GSA22",2004,70,0
"WHB_GSA22",2004,75,0
"WHB_GSA22",2004,80,0
"WHB_GSA22",2004,85,1.2
"WHB_GSA22",2004,90,1.06
"WHB_GSA22",2004,95,1.4
"WHB_GSA22",2004,100,0.45
"WHB_GSA22",2004,105,0.2
"WHB_GSA22",2004,110,49.9
"WHB_GSA22",2004,115,4.25
"WHB_GSA22",2004,120,20.17
"WHB_GSA22",2004,125,45.72
"WHB_GSA22",2004,130,98.33
"WHB_GSA22",2004,135,259.64
"WHB_GSA22",2004,140,478.43
"WHB_GSA22",2004,145,695.71
"WHB_GSA22",2004,150,682.05
"WHB_GSA22",2004,155,381.3
"WHB_GSA22",2004,160,163.33
"WHB_GSA22",2004,165,60.68
"WHB_GSA22",2004,170,87.86
"WHB_GSA22",2004,175,57.79
"WHB_GSA22",2004,180,41.02
"WHB_GSA22",2004,185,20.94
"WHB_GSA22",2004,190,27.83
"WHB_GSA22",2004,195,4.75
"WHB_GSA22",2004,200,2.27
"WHB_GSA22",2004,205,2.64
"WHB_GSA22",2004,210,10.81
"WHB_GSA22",2004,215,64.68
"WHB_GSA22",2004,220,1.44
"WHB_GSA22",2004,225,23.38
"WHB_GSA22",2004,230,3.42
"WHB_GSA22",2004,235,27.27
"WHB_GSA22",2004,240,3.92
"WHB_GSA22",2004,245,2.22
"WHB_GSA22",2004,250,7.43
"WHB_GSA22",2004,255,10.84
"WHB_GSA22",2004,260,17.63
"WHB_GSA22",2004,265,1.85
"WHB_GSA22",2004,270,9.14
"WHB_GSA22",2004,275,0.92
"WHB_GSA22",2004,280,0.82
"WHB_GSA22",2004,285,0.14
"WHB_GSA22",2004,290,1.85
"WHB_GSA22",2004,295,0.31
"WHB_GSA22",2004,300,0.31
"WHB_GSA22",2004,305,0.25
"WHB_GSA22",2004,310,1.12
"WHB_GSA22",2004,315,0.51
"WHB_GSA22",2004,320,0
"WHB_GSA22",2004,325,0
"WHB_GSA22",2004,330,0
"WHB_GSA22",2004,335,0
"WHB_GSA22",2004,340,0
"WHB_GSA22",2004,345,0
"WHB_GSA22",2004,350,0
"WHB_GSA22",2004,355,0
"WHB_GSA22",2004,360,0
"WHB_GSA22",2004,365,0
"WHB_GSA22",2004,370,0
"WHB_GSA22",2004,375,0
"WHB_GSA22",2004,380,0.47
"WHB_GSA22",2004,385,0.36
"WHB_GSA22",2004,390,0
"WHB_GSA22",2004,395,0
"WHB_GSA22",2004,400,0
"WHB_GSA22",2004,405,0
"WHB_GSA22",2004,410,0
"WHB_GSA22",2004,415,0
"WHB_GSA22",2005,35,0
"WHB_GSA22",2005,40,0
"WHB_GSA22",2005,45,0
"WHB_GSA22",2005,50,0
"WHB_GSA22",2005,55,0
"WHB_GSA22",2005,60,0
"WHB_GSA22",2005,65,0
"WHB_GSA22",2005,70,0
"WHB_GSA22",2005,75,0
"WHB_GSA22",2005,80,0
"WHB_GSA22",2005,85,0
"WHB_GSA22",2005,90,0.42
